Season,Date,Month,Home Team,Away Team,Result FullTime,Result HalfTime,HomeGoals FullTime,AwayGoals FullTime,HomeGoals HalfTime,AwyaGoals HalfTime,HomeCard Red,AwayCard Red,HomeCard Yellow,AwayCard Yellow,Validation,,
2021/2022,2/20/2022,February,Leeds,Man United,A,A,2,4,0,2,0,0,6,3,T,,
2021/2022,2/20/2022,February,Wolves,Leicester,H,D,2,1,1,1,0,0,4,4,T,,
2021/2022,2/23/2022,February,Burnley,Tottenham,H,D,1,0,0,0,0,0,0,0,T,,
2021/2022,2/23/2022,February,Watford,Crystal Palace,A,A,1,4,1,2,0,0,2,1,T,,
2021/2022,2/23/2022,February,Liverpool,Leeds,H,H,6,0,3,0,0,0,0,3,T,,
2021/2022,2/24/2022,February,Arsenal,Wolves,H,A,2,1,0,1,0,0,1,1,T,,
2021/2022,2/25/2022,February,Southampton,Norwich,H,H,2,0,1,0,0,0,1,2,T,,
2021/2022,2/26/2022,February,Leeds,Tottenham,A,A,0,4,0,3,0,0,4,2,T,,
2021/2022,2/26/2022,February,Brentford,Newcastle,A,A,0,2,0,2,1,0,3,1,T,,
2021/2022,2/26/2022,February,Crystal Palace,Burnley,D,H,1,1,1,0,0,0,0,2,T,,
2021/2022,2/26/2022,February,Man United,Watford,D,D,0,0,0,0,0,0,0,0,T,,
2021/2022,2/26/2022,February,Brighton,Aston Villa,A,A,0,2,0,1,0,0,4,5,T,,
2021/2022,2/26/2022,February,Everton,Man City,A,D,0,1,0,0,0,0,3,2,T,,
2021/2022,2/27/2022,February,West Ham,Wolves,H,D,1,0,0,0,0,0,1,0,T,,
2021/2022,3/1/2022,March,Burnley,Leicester,A,D,0,2,0,0,0,0,1,1,T,,
2021/2022,3/5/2022,March,Leicester,Leeds,H,D,1,0,0,0,0,0,1,2,T,,
2021/2022,3/5/2022,March,Aston Villa,Southampton,H,H,4,0,2,0,0,0,1,1,T,,
2021/2022,3/5/2022,March,Burnley,Chelsea,A,D,0,4,0,0,0,0,2,0,T,,
2021/2022,3/5/2022,March,Newcastle,Brighton,H,H,2,1,2,0,0,0,1,1,T,,
2021/2022,3/5/2022,March,Norwich,Brentford,A,A,1,3,0,1,0,0,2,5,T,,
2021/2022,3/5/2022,March,Wolves,Crystal Palace,A,A,0,2,0,2,0,0,0,3,T,,
2021/2022,3/5/2022,March,Liverpool,West Ham,H,H,1,0,1,0,0,0,2,1,T,,
2021/2022,3/6/2022,March,Watford,Arsenal,A,A,2,3,1,2,0,0,1,2,T,,
2021/2022,3/6/2022,March,Man City,Man United,H,H,4,1,2,1,0,0,0,1,T,,
2021/2022,3/7/2022,March,Tottenham,Everton,H,H,5,0,3,0,0,0,2,0,T,,
2021/2022,3/10/2022,March,Norwich,Chelsea,A,A,1,3,0,2,0,0,0,2,T,,
2021/2022,3/10/2022,March,Southampton,Newcastle,A,D,1,2,1,1,0,0,1,1,T,,
2021/2022,3/10/2022,March,Wolves,Watford,H,H,4,0,2,0,0,0,2,2,T,,
2021/2022,3/10/2022,March,Leeds,Aston Villa,A,A,0,3,0,1,0,0,5,3,T,,
2021/2022,3/12/2022,March,Brighton,Liverpool,A,A,0,2,0,1,0,0,3,1,T,,
2021/2022,3/12/2022,March,Brentford,Burnley,H,D,2,0,0,0,0,1,1,1,T,,
2021/2022,3/12/2022,March,Man United,Tottenham,H,H,3,2,2,1,0,0,2,1,T,,
2021/2022,3/13/2022,March,Chelsea,Newcastle,H,D,1,0,0,0,0,0,4,3,T,,
2021/2022,3/13/2022,March,Everton,Wolves,A,D,0,1,0,0,1,0,2,1,T,,
2021/2022,3/13/2022,March,Leeds,Norwich,H,H,2,1,1,0,0,0,3,1,T,,
2021/2022,3/13/2022,March,Southampton,Watford,A,A,1,2,1,2,0,0,3,2,T,,
2021/2022,3/13/2022,March,West Ham,Aston Villa,H,D,2,1,0,0,0,0,1,0,T,,
2021/2022,3/13/2022,March,Arsenal,Leicester,H,H,2,0,1,0,0,0,0,3,T,,
2021/2022,3/14/2022,March,Crystal Palace,Man City,D,D,0,0,0,0,0,0,3,1,T,,
2021/2022,3/16/2022,March,Brighton,Tottenham,A,A,0,2,0,1,0,0,2,2,T,,
2021/2022,3/16/2022,March,Arsenal,Liverpool,A,D,0,2,0,0,0,0,0,1,T,,
2021/2022,3/17/2022,March,Everton,Newcastle,H,D,1,0,0,0,1,0,2,1,T,,
2021/2022,3/18/2022,March,Wolves,Leeds,A,H,2,3,2,0,1,0,1,4,T,,
2021/2022,3/19/2022,March,Aston Villa,Arsenal,A,A,0,1,0,1,0,0,3,3,T,,
2021/2022,3/20/2022,March,Leicester,Brentford,H,H,2,1,2,0,0,0,1,2,T,,
2021/2022,3/20/2022,March,Tottenham,West Ham,H,H,3,1,2,1,0,0,0,1,T,,
2021/2022,4/2/2022,April,Liverpool,Watford,H,H,2,0,1,0,0,0,1,1,T,,
2021/2022,4/2/2022,April,Brighton,Norwich,D,D,0,0,0,0,0,0,1,1,T,,
2021/2022,4/2/2022,April,Burnley,Man City,A,A,0,2,0,2,0,0,1,0,T,,
2021/2022,4/2/2022,April,Chelsea,Brentford,A,D,1,4,0,0,0,0,0,0,T,,
2021/2022,4/2/2022,April,Leeds,Southampton,D,H,1,1,1,0,0,0,1,1,T,,
2021/2022,4/2/2022,April,Wolves,Aston Villa,H,H,2,1,2,0,0,0,4,3,T,,
2021/2022,4/2/2022,April,Man United,Leicester,D,D,1,1,0,0,0,0,2,2,T,,
2021/2022,4/3/2022,April,West Ham,Everton,H,H,2,1,1,0,0,1,1,1,T,,
2021/2022,4/3/2022,April,Tottenham,Newcastle,H,D,5,1,1,1,0,0,2,3,T,,
2021/2022,4/4/2022,April,Crystal Palace,Arsenal,H,H,3,0,2,0,0,0,0,2,T,,
2021/2022,4/6/2022,April,Burnley,Everton,H,A,3,2,1,2,0,0,2,2,T,,
2021/2022,4/8/2022,April,Newcastle,Wolves,H,D,1,0,0,0,0,0,1,1,T,,
2021/2022,4/9/2022,April,Everton,Man United,H,H,1,0,1,0,0,0,2,2,T,,
2021/2022,4/9/2022,April,Arsenal,Brighton,A,A,1,2,0,1,0,0,3,4,T,,
2021/2022,4/9/2022,April,Southampton,Chelsea,A,A,0,6,0,4,0,0,1,0,T,,
2021/2022,4/9/2022,April,Watford,Leeds,A,A,0,3,0,1,0,0,2,0,T,,
2021/2022,4/9/2022,April,Aston Villa,Tottenham,A,A,0,4,0,1,0,0,2,3,T,,
2021/2022,4/10/2022,April,Brentford,West Ham,H,D,2,0,0,0,0,0,0,1,T,,
2021/2022,4/10/2022,April,Leicester,Crystal Palace,H,H,2,1,2,0,0,0,1,1,T,,
2021/2022,4/10/2022,April,Norwich,Burnley,H,H,2,0,1,0,0,0,1,1,T,,
2021/2022,4/10/2022,April,Man City,Liverpool,D,H,2,2,2,1,0,0,1,4,T,,
2021/2022,4/16/2022,April,Tottenham,Brighton,A,D,0,1,0,0,0,0,3,3,T,,
2021/2022,4/16/2022,April,Man United,Norwich,H,H,3,2,2,1,0,0,0,0,T,,
2021/2022,4/16/2022,April,Southampton,Arsenal,H,H,1,0,1,0,0,0,2,1,T,,
2021/2022,4/16/2022,April,Watford,Brentford,A,A,1,2,0,1,0,0,2,1,T,,
2021/2022,4/17/2022,April,Newcastle,Leicester,H,D,2,1,1,1,0,0,2,2,T,,
2021/2022,4/17/2022,April,West Ham,Burnley,D,A,1,1,0,1,0,0,2,2,T,,
2021/2022,4/19/2022,April,Liverpool,Man United,H,H,4,0,2,0,0,0,1,2,T,,
2021/2022,4/20/2022,April,Chelsea,Arsenal,A,D,2,4,2,2,0,0,3,1,T,,
2021/2022,4/20/2022,April,Everton,Leicester,D,A,1,1,0,1,0,0,3,1,T,,
2021/2022,4/20/2022,April,Newcastle,Crystal Palace,H,H,1,0,1,0,0,0,1,1,T,,
2021/2022,4/20/2022,April,Man City,Brighton,H,D,3,0,0,0,0,0,0,3,T,,
2021/2022,4/21/2022,April,Burnley,Southampton,H,H,2,0,2,0,0,0,2,2,T,,
2021/2022,4/23/2022,April,Arsenal,Man United,H,H,3,1,2,1,0,0,3,4,T,,
2021/2022,4/23/2022,April,Leicester,Aston Villa,D,D,0,0,0,0,0,0,3,2,T,,
2021/2022,4/23/2022,April,Man City,Watford,H,H,5,1,3,1,0,0,1,0,T,,
2021/2022,4/23/2022,April,Norwich,Newcastle,A,A,0,3,0,2,0,0,0,2,T,,
2021/2022,4/23/2022,April,Brentford,Tottenham,D,D,0,0,0,0,0,0,2,1,T,,
2021/2022,4/24/2022,April,Brighton,Southampton,D,H,2,2,2,1,0,0,1,0,T,,
2021/2022,4/24/2022,April,Burnley,Wolves,H,D,1,0,0,0,0,0,3,1,T,,
2021/2022,4/24/2022,April,Chelsea,West Ham,H,D,1,0,0,0,0,1,1,0,T,,
2021/2022,4/24/2022,April,Liverpool,Everton,H,D,2,0,0,0,0,0,2,5,T,,
2021/2022,4/25/2022,April,Crystal Palace,Leeds,D,D,0,0,0,0,0,0,2,2,T,,
2021/2022,4/28/2022,April,Man United,Chelsea,D,D,1,1,0,0,0,0,0,1,T,,
2021/2022,4/30/2022,April,Newcastle,Liverpool,A,A,0,1,0,1,0,0,1,3,T,,
2021/2022,4/30/2022,April,Aston Villa,Norwich,H,H,2,0,1,0,0,0,4,1,T,,
2021/2022,4/30/2022,April,Southampton,Crystal Palace,A,H,1,2,1,0,0,0,1,3,T,,
2021/2022,4/30/2022,April,Watford,Burnley,A,H,1,2,1,0,0,0,1,2,T,,
2021/2022,4/30/2022,April,Wolves,Brighton,A,A,0,3,0,1,0,0,2,1,T,,
2021/2022,4/30/2022,April,Leeds,Man City,A,A,0,4,0,1,0,0,1,2,T,,
2021/2022,5/1/2022,May,Everton,Chelsea,H,D,1,0,0,0,0,0,3,5,T,,
2021/2022,5/1/2022,May,Tottenham,Leicester,H,H,3,1,1,0,0,0,2,3,T,,
2021/2022,5/1/2022,May,West Ham,Arsenal,A,D,1,2,1,1,0,0,2,2,T,,
2021/2022,5/2/2022,May,Man United,Brentford,H,H,3,0,1,0,0,0,1,0,T,,
2021/2022,5/7/2022,May,Brentford,Southampton,H,H,3,0,2,0,0,0,0,1,T,,
2021/2022,5/7/2022,May,Burnley,Aston Villa,A,A,1,3,0,2,0,0,1,2,T,,
2021/2022,5/7/2022,May,Chelsea,Wolves,D,D,2,2,0,0,0,0,1,3,T,,
2021/2022,5/7/2022,May,Crystal Palace,Watford,H,H,1,0,1,0,0,1,2,1,T,,
2021/2022,5/7/2022,May,Brighton,Man United,H,H,4,0,1,0,0,0,0,2,T,,
2021/2022,5/7/2022,May,Liverpool,Tottenham,D,D,1,1,0,0,0,0,3,2,T,,
2021/2022,5/8/2022,May,Arsenal,Leeds,H,H,2,1,2,0,0,1,2,2,T,,
2021/2022,5/8/2022,May,Leicester,Everton,A,A,1,2,1,2,0,0,3,0,T,,
2021/2022,5/8/2022,May,Norwich,West Ham,A,A,0,4,0,3,0,0,1,1,T,,
2021/2022,5/8/2022,May,Man City,Newcastle,H,H,5,0,2,0,0,0,1,3,T,,
2021/2022,5/10/2022,May,Aston Villa,Liverpool,A,D,1,2,1,1,0,0,0,0,T,,
2021/2022,5/11/2022,May,Leeds,Chelsea,A,A,0,3,0,1,1,0,1,0,T,,
2021/2022,5/11/2022,May,Leicester,Norwich,H,D,3,0,0,0,0,0,0,0,T,,
2021/2022,5/11/2022,May,Watford,Everton,D,D,0,0,0,0,0,0,1,2,T,,
2021/2022,5/11/2022,May,Wolves,Man City,A,A,1,5,1,3,0,0,0,1,T,,
2021/2022,5/12/2022,May,Tottenham,Arsenal,H,H,3,0,2,0,0,1,1,3,T,,
2021/2022,5/15/2022,May,Tottenham,Burnley,H,H,1,0,1,0,0,0,3,2,T,,
2021/2022,5/15/2022,May,Aston Villa,Crystal Palace,D,D,1,1,0,0,0,0,1,3,T,,
2021/2022,5/15/2022,May,Leeds,Brighton,D,A,1,1,0,1,0,0,3,2,T,,
2021/2022,5/15/2022,May,Watford,Leicester,A,A,1,5,1,2,0,0,0,1,T,,
2021/2022,5/15/2022,May,West Ham,Man City,D,H,2,2,2,0,0,0,3,1,T,,
2021/2022,5/15/2022,May,Wolves,Norwich,D,A,1,1,0,1,0,0,0,3,T,,
2021/2022,5/15/2022,May,Everton,Brentford,A,H,2,3,2,1,2,0,0,3,T,,
2021/2022,5/16/2022,May,Newcastle,Arsenal,H,D,2,0,0,0,0,0,0,3,T,,
2021/2022,5/17/2022,May,Southampton,Liverpool,A,D,1,2,1,1,0,0,2,0,T,,
2021/2022,5/19/2022,May,Everton,Crystal Palace,H,A,3,2,0,2,0,0,2,3,T,,
2021/2022,5/19/2022,May,Aston Villa,Burnley,D,A,1,1,0,1,0,1,0,1,T,,
2021/2022,5/19/2022,May,Chelsea,Leicester,D,D,1,1,1,1,0,0,4,1,T,,
2021/2022,5/22/2022,May,Arsenal,Everton,H,H,5,1,2,1,0,0,0,1,T,,
2021/2022,5/22/2022,May,Brentford,Leeds,A,D,1,2,0,0,1,0,2,1,T,,
2021/2022,5/22/2022,May,Brighton,West Ham,H,A,3,1,0,1,0,0,1,1,T,,
2021/2022,5/22/2022,May,Burnley,Newcastle,A,A,1,2,0,1,0,0,1,0,T,,
2021/2022,5/22/2022,May,Chelsea,Watford,H,H,2,1,1,0,0,0,0,0,T,,
2021/2022,5/22/2022,May,Crystal Palace,Man United,H,H,1,0,1,0,0,0,2,4,T,,
2021/2022,5/22/2022,May,Leicester,Southampton,H,D,4,1,0,0,0,0,0,1,T,,
2021/2022,5/22/2022,May,Liverpool,Wolves,H,D,3,1,1,1,0,0,1,0,T,,
2021/2022,5/22/2022,May,Man City,Aston Villa,H,A,3,2,0,1,0,0,0,1,T,,
2021/2022,5/22/2022,May,Norwich,Tottenham,A,A,0,5,0,2,0,0,3,1,T,,
2022/2023,8/5/2022,August,Crystal Palace,Arsenal,A,A,0,2,0,1,0,0,1,2,T,,
2022/2023,8/6/2022,August,Fulham,Liverpool,D,H,2,2,1,0,0,0,2,0,T,,
2022/2023,8/6/2022,August,Bournemouth,Aston Villa,H,H,2,0,1,0,0,0,3,3,T,,
2022/2023,8/6/2022,August,Leeds,Wolves,H,D,2,1,1,1,0,0,2,0,T,,
2022/2023,8/6/2022,August,Newcastle,Nottingham,H,D,2,0,0,0,0,0,0,3,T,,
2022/2023,8/6/2022,August,Tottenham,Southampton,H,H,4,1,2,1,0,0,3,0,T,,
2022/2023,8/6/2022,August,Everton,Chelsea,A,A,0,1,0,1,0,0,3,2,T,,
2022/2023,8/7/2022,August,Leicester,Brentford,D,H,2,2,1,0,0,0,0,0,T,,
2022/2023,8/7/2022,August,Man United,Brighton,A,A,1,2,0,2,0,0,4,1,T,,
2022/2023,8/7/2022,August,West Ham,Man City,A,A,0,2,0,1,0,0,0,1,T,,
2022/2023,8/13/2022,August,Aston Villa,Everton,H,H,2,1,1,0,0,0,4,1,T,,
2022/2023,8/13/2022,August,Arsenal,Leicester,H,H,4,2,2,0,0,0,1,1,T,,
2022/2023,8/13/2022,August,Brighton,Newcastle,D,D,0,0,0,0,0,0,2,3,T,,
2022/2023,8/13/2022,August,Man City,Bournemouth,H,H,4,0,3,0,0,0,0,3,T,,
2022/2023,8/13/2022,August,Southampton,Leeds,D,D,2,2,0,0,0,0,1,3,T,,
2022/2023,8/13/2022,August,Wolves,Fulham,D,D,0,0,0,0,0,0,3,3,T,,
2022/2023,8/13/2022,August,Brentford,Man United,H,H,4,0,4,0,0,0,0,4,T,,
2022/2023,8/14/2022,August,Nottingham,West Ham,H,H,1,0,1,0,0,0,4,1,T,,
2022/2023,8/14/2022,August,Chelsea,Tottenham,D,H,2,2,1,0,0,0,3,0,T,,
2022/2023,8/15/2022,August,Liverpool,Crystal Palace,D,A,1,1,0,1,1,0,2,4,T,,
2022/2023,8/20/2022,August,Tottenham,Wolves,H,D,1,0,0,0,0,0,2,2,T,,
2022/2023,8/20/2022,August,Crystal Palace,Aston Villa,H,D,3,1,1,1,0,0,2,1,T,,
2022/2023,8/20/2022,August,Everton,Nottingham,D,D,1,1,0,0,0,0,3,2,T,,
2022/2023,8/20/2022,August,Fulham,Brentford,H,H,3,2,2,1,0,0,3,2,T,,
2022/2023,8/20/2022,August,Leicester,Southampton,A,D,1,2,0,0,0,0,2,3,T,,
2022/2023,8/20/2022,August,Bournemouth,Arsenal,A,A,0,3,0,2,0,0,2,1,T,,
2022/2023,8/21/2022,August,Leeds,Chelsea,H,H,3,0,2,0,0,1,0,1,T,,
2022/2023,8/21/2022,August,West Ham,Brighton,A,A,0,2,0,1,0,0,2,0,T,,
2022/2023,8/21/2022,August,Newcastle,Man City,D,H,3,3,2,1,0,0,4,2,T,,
2022/2023,8/22/2022,August,Man United,Liverpool,H,H,2,1,1,0,0,0,3,1,T,,
2022/2023,8/27/2022,August,Southampton,Man United,A,D,0,1,0,0,0,0,0,3,T,,
2022/2023,8/27/2022,August,Brentford,Everton,D,A,1,1,0,1,0,0,2,2,T,,
2022/2023,8/27/2022,August,Brighton,Leeds,H,D,1,0,0,0,0,0,2,3,T,,
2022/2023,8/27/2022,August,Chelsea,Leicester,H,D,2,1,0,0,1,0,1,2,T,,
2022/2023,8/27/2022,August,Liverpool,Bournemouth,H,H,9,0,5,0,0,0,0,1,T,,
2022/2023,8/27/2022,August,Man City,Crystal Palace,H,A,4,2,0,2,0,0,1,2,T,,
2022/2023,8/27/2022,August,Arsenal,Fulham,H,D,2,1,0,0,0,0,2,3,T,,
2022/2023,8/28/2022,August,Aston Villa,West Ham,A,D,0,1,0,0,0,0,2,0,T,,
2022/2023,8/28/2022,August,Wolves,Newcastle,D,H,1,1,1,0,0,0,2,1,T,,
2022/2023,8/28/2022,August,Nottingham,Tottenham,A,A,0,2,0,1,0,0,6,1,T,,
2022/2023,8/30/2022,August,Crystal Palace,Brentford,D,D,1,1,0,0,0,0,1,2,T,,
2022/2023,8/30/2022,August,Fulham,Brighton,H,D,2,1,0,0,0,0,2,1,T,,
2022/2023,8/30/2022,August,Southampton,Chelsea,H,H,2,1,2,1,0,0,2,1,T,,
2022/2023,8/30/2022,August,Leeds,Everton,D,A,1,1,0,1,0,0,3,3,T,,
2022/2023,8/31/2022,August,Arsenal,Aston Villa,H,H,2,1,1,0,0,0,2,3,T,,
2022/2023,8/31/2022,August,Bournemouth,Wolves,D,D,0,0,0,0,0,0,2,1,T,,
2022/2023,8/31/2022,August,Man City,Nottingham,H,H,6,0,3,0,0,0,0,1,T,,
2022/2023,8/31/2022,August,West Ham,Tottenham,D,A,1,1,0,1,0,0,2,5,T,,
2022/2023,8/31/2022,August,Liverpool,Newcastle,H,A,2,1,0,1,0,0,0,2,T,,
2022/2023,9/1/2022,September,Leicester,Man United,A,A,0,1,0,1,0,0,1,3,T,,
2022/2023,9/3/2022,September,Everton,Liverpool,D,D,0,0,0,0,0,0,2,2,T,,
2022/2023,9/3/2022,September,Brentford,Leeds,H,H,5,2,2,1,0,0,2,2,T,,
2022/2023,9/3/2022,September,Chelsea,West Ham,H,D,2,1,0,0,0,0,4,2,T,,
2022/2023,9/3/2022,September,Newcastle,Crystal Palace,D,D,0,0,0,0,0,0,2,1,T,,
2022/2023,9/3/2022,September,Nottingham,Bournemouth,A,H,2,3,2,0,0,0,2,1,T,,
2022/2023,9/3/2022,September,Tottenham,Fulham,H,H,2,1,1,0,0,0,3,4,T,,
2022/2023,9/3/2022,September,Wolves,Southampton,H,H,1,0,1,0,0,0,4,2,T,,
2022/2023,9/3/2022,September,Aston Villa,Man City,D,D,1,1,0,0,0,0,2,0,T,,
2022/2023,9/4/2022,September,Brighton,Leicester,H,D,5,2,2,2,0,0,1,1,T,,
2022/2023,9/4/2022,September,Man United,Arsenal,H,H,3,1,1,0,0,0,3,3,T,,
2022/2023,9/16/2022,September,Aston Villa,Southampton,H,H,1,0,1,0,0,0,3,1,T,,
2022/2023,9/16/2022,September,Nottingham,Fulham,A,H,2,3,1,0,0,0,2,4,T,,
2022/2023,9/17/2022,September,Wolves,Man City,A,A,0,3,0,2,1,0,2,1,T,,
2022/2023,9/17/2022,September,Newcastle,Bournemouth,D,D,1,1,0,0,0,0,2,2,T,,
2022/2023,9/17/2022,September,Tottenham,Leicester,H,D,6,2,2,2,0,0,1,2,T,,
2022/2023,9/18/2022,September,Brentford,Arsenal,A,A,0,3,0,2,0,0,0,2,T,,
2022/2023,9/18/2022,September,Everton,West Ham,H,D,1,0,0,0,0,0,3,1,T,,
2022/2023,10/1/2022,October,Arsenal,Tottenham,H,D,3,1,1,1,0,1,2,1,T,,
2022/2023,10/1/2022,October,Bournemouth,Brentford,D,D,0,0,0,0,0,0,1,2,T,,
2022/2023,10/1/2022,October,Crystal Palace,Chelsea,A,D,1,2,1,1,0,0,1,3,T,,
2022/2023,10/1/2022,October,Fulham,Newcastle,A,A,1,4,0,3,1,0,2,0,T,,
2022/2023,10/1/2022,October,Liverpool,Brighton,D,A,3,3,1,2,0,0,1,1,T,,
2022/2023,10/1/2022,October,Southampton,Everton,A,D,1,2,0,0,0,0,2,2,T,,
2022/2023,10/1/2022,October,West Ham,Wolves,H,H,2,0,1,0,0,0,2,2,T,,
2022/2023,10/2/2022,October,Man City,Man United,H,H,6,3,4,0,0,0,0,3,T,,
2022/2023,10/2/2022,October,Leeds,Aston Villa,D,D,0,0,0,0,1,0,3,2,T,,
2022/2023,10/3/2022,October,Leicester,Nottingham,H,H,4,0,3,0,0,0,2,4,T,,
2022/2023,10/8/2022,October,Bournemouth,Leicester,H,A,2,1,0,1,0,0,1,2,T,,
2022/2023,10/8/2022,October,Chelsea,Wolves,H,H,3,0,1,0,0,0,2,0,T,,
2022/2023,10/8/2022,October,Man City,Southampton,H,H,4,0,2,0,0,0,0,1,T,,
2022/2023,10/8/2022,October,Newcastle,Brentford,H,H,5,1,2,0,0,0,0,1,T,,
2022/2023,10/8/2022,October,Brighton,Tottenham,A,A,0,1,0,1,0,0,1,2,T,,
2022/2023,10/9/2022,October,Crystal Palace,Leeds,H,D,2,1,1,1,0,0,3,3,T,,
2022/2023,10/9/2022,October,West Ham,Fulham,H,D,3,1,1,1,0,0,1,3,T,,
2022/2023,10/9/2022,October,Arsenal,Liverpool,H,H,3,2,2,1,0,0,1,2,T,,
2022/2023,10/9/2022,October,Everton,Man United,A,A,1,2,1,2,0,0,2,1,T,,
2022/2023,10/10/2022,October,Nottingham,Aston Villa,D,D,1,1,1,1,0,0,3,3,T,,
2022/2023,10/14/2022,October,Brentford,Brighton,H,H,2,0,1,0,0,0,3,1,T,,
2022/2023,10/15/2022,October,Leicester,Crystal Palace,D,D,0,0,0,0,0,0,2,2,T,,
2022/2023,10/15/2022,October,Fulham,Bournemouth,D,A,2,2,1,2,0,0,2,0,T,,
2022/2023,10/15/2022,October,Wolves,Nottingham,H,D,1,0,0,0,0,0,2,2,T,,
2022/2023,10/15/2022,October,Tottenham,Everton,H,D,2,0,0,0,0,0,1,4,T,,
2022/2023,10/16/2022,October,Aston Villa,Chelsea,A,A,0,2,0,1,0,0,0,3,T,,
2022/2023,10/16/2022,October,Leeds,Arsenal,A,A,0,1,0,1,0,0,0,2,T,,
2022/2023,10/16/2022,October,Man United,Newcastle,D,D,0,0,0,0,0,0,3,1,T,,
2022/2023,10/16/2022,October,Southampton,West Ham,D,H,1,1,1,0,0,0,1,1,T,,
2022/2023,10/16/2022,October,Liverpool,Man City,H,D,1,0,0,0,0,0,3,1,T,,
2022/2023,10/18/2022,October,Brighton,Nottingham,D,D,0,0,0,0,0,0,3,1,T,,
2022/2023,10/18/2022,October,Crystal Palace,Wolves,H,A,2,1,0,1,0,0,3,1,T,,
2022/2023,10/19/2022,October,Bournemouth,Southampton,A,A,0,1,0,1,0,0,1,3,T,,
2022/2023,10/19/2022,October,Brentford,Chelsea,D,D,0,0,0,0,0,0,0,0,T,,
2022/2023,10/19/2022,October,Liverpool,West Ham,H,H,1,0,1,0,0,0,0,0,T,,
2022/2023,10/19/2022,October,Newcastle,Everton,H,H,1,0,1,0,0,0,2,4,T,,
2022/2023,10/19/2022,October,Man United,Tottenham,H,D,2,0,0,0,0,0,1,0,T,,
2022/2023,10/20/2022,October,Fulham,Aston Villa,H,H,3,0,1,0,0,1,0,2,T,,
2022/2023,10/20/2022,October,Leicester,Leeds,H,H,2,0,2,0,0,0,2,1,T,,
2022/2023,10/22/2022,October,Nottingham,Liverpool,H,D,1,0,0,0,0,0,2,1,T,,
2022/2023,10/22/2022,October,Everton,Crystal Palace,H,H,3,0,1,0,0,0,3,4,T,,
2022/2023,10/22/2022,October,Man City,Brighton,H,H,3,1,2,0,0,0,1,3,T,,
2022/2023,10/22/2022,October,Chelsea,Man United,D,D,1,1,0,0,0,0,1,4,T,,
2022/2023,10/23/2022,October,Aston Villa,Brentford,H,H,4,0,3,0,0,0,1,0,T,,
2022/2023,10/23/2022,October,Leeds,Fulham,A,D,2,3,1,1,0,0,1,1,T,,
2022/2023,10/23/2022,October,Southampton,Arsenal,D,A,1,1,0,1,0,0,2,1,T,,
2022/2023,10/23/2022,October,Wolves,Leicester,A,A,0,4,0,2,0,0,2,1,T,,
2022/2023,10/23/2022,October,Tottenham,Newcastle,A,A,1,2,0,2,0,0,4,2,T,,
2022/2023,10/24/2022,October,West Ham,Bournemouth,H,H,2,0,1,0,0,0,0,2,T,,
2022/2023,10/29/2022,October,Leicester,Man City,A,D,0,1,0,0,0,0,0,0,T,,
2022/2023,10/29/2022,October,Bournemouth,Tottenham,A,H,2,3,1,0,0,0,1,2,T,,
2022/2023,10/29/2022,October,Brentford,Wolves,D,D,1,1,0,0,0,1,3,3,T,,
2022/2023,10/29/2022,October,Brighton,Chelsea,H,H,4,1,3,0,0,0,1,2,T,,
2022/2023,10/29/2022,October,Crystal Palace,Southampton,H,H,1,0,1,0,0,0,3,3,T,,
2022/2023,10/29/2022,October,Newcastle,Aston Villa,H,H,4,0,1,0,0,0,1,1,T,,
2022/2023,10/29/2022,October,Fulham,Everton,D,D,0,0,0,0,0,0,2,1,T,,
2022/2023,10/29/2022,October,Liverpool,Leeds,A,D,1,2,1,1,0,0,0,1,T,,
2022/2023,10/30/2022,October,Arsenal,Nottingham,H,H,5,0,1,0,0,0,0,1,T,,
2022/2023,10/30/2022,October,Man United,West Ham,H,H,1,0,1,0,0,0,1,3,T,,
2022/2023,11/5/2022,November,Leeds,Bournemouth,H,A,4,3,1,2,0,0,2,2,T,,
2022/2023,11/5/2022,November,Man City,Fulham,H,D,2,1,1,1,1,0,2,4,T,,
2022/2023,11/5/2022,November,Nottingham,Brentford,D,D,2,2,1,1,0,0,2,2,T,,
2022/2023,11/5/2022,November,Wolves,Brighton,A,D,2,3,2,2,1,0,2,0,T,,
2022/2023,11/5/2022,November,Everton,Leicester,A,A,0,2,0,1,0,0,0,0,T,,
2022/2023,11/6/2022,November,Chelsea,Arsenal,A,D,0,1,0,0,0,0,5,2,T,,
2022/2023,11/6/2022,November,Aston Villa,Man United,H,H,3,1,2,1,0,0,3,3,T,,
2022/2023,11/6/2022,November,Southampton,Newcastle,A,A,1,4,0,1,0,0,1,0,T,,
2022/2023,11/6/2022,November,West Ham,Crystal Palace,A,D,1,2,1,1,0,0,1,1,T,,
2022/2023,11/6/2022,November,Tottenham,Liverpool,A,A,1,2,0,2,0,0,0,0,T,,
2022/2023,11/12/2022,November,Man City,Brentford,A,D,1,2,1,1,0,0,2,2,T,,
2022/2023,11/12/2022,November,Bournemouth,Everton,H,H,3,0,2,0,0,0,2,0,T,,
2022/2023,11/12/2022,November,Liverpool,Southampton,H,H,3,1,3,1,0,0,0,2,T,,
2022/2023,11/12/2022,November,Nottingham,Crystal Palace,H,D,1,0,0,0,0,0,1,4,T,,
